chr12	86008789	86008809	Esrrb-mU6@00001
chr12	86008802	86008822	Esrrb-mU6@00002
chr12	86008806	86008826	Esrrb-mU6@00003
chr12	86008808	86008828	Esrrb-mU6@00004
chr12	86008809	86008829	Esrrb-mU6@00005
chr12	86008818	86008838	Esrrb-mU6@00006
chr12	86008819	86008839	Esrrb-mU6@00007
chr12	86008853	86008873	Esrrb-mU6@00008
chr12	86008857	86008877	Esrrb-mU6@00009
chr12	86008860	86008880	Esrrb-mU6@00010
chr12	86008868	86008888	Esrrb-mU6@00011
chr12	86008869	86008889	Esrrb-mU6@00012
chr12	86008876	86008896	Esrrb-mU6@00013
chr12	86008877	86008897	Esrrb-mU6@00014
chr12	86008878	86008898	Esrrb-mU6@00015
chr12	86008895	86008915	Esrrb-mU6@00016
chr12	86008934	86008954	Esrrb-mU6@00017
chr12	86009010	86009030	Esrrb-mU6@00018
chr12	86009013	86009033	Esrrb-mU6@00019
chr12	86009014	86009034	Esrrb-mU6@00020
chr12	86009027	86009047	Esrrb-mU6@00021
chr12	86009046	86009066	Esrrb-mU6@00022
chr12	86009049	86009069	Esrrb-mU6@00023
chr12	86009050	86009070	Esrrb-mU6@00024
chr12	86009065	86009085	Esrrb-mU6@00025
chr12	86009091	86009111	Esrrb-mU6@00026
chr12	86009092	86009112	Esrrb-mU6@00027
chr12	86009107	86009127	Esrrb-mU6@00028
chr12	86009138	86009158	Esrrb-mU6@00029
chr12	86009139	86009159	Esrrb-mU6@00030
chr12	86009143	86009163	Esrrb-mU6@00031
chr12	86009144	86009164	Esrrb-mU6@00032
chr12	86009147	86009167	Esrrb-mU6@00033
chr12	86009155	86009175	Esrrb-mU6@00034
chr12	86009158	86009178	Esrrb-mU6@00035
chr12	86009156	86009176	Esrrb-mU6@00036
chr12	86009159	86009179	Esrrb-mU6@00037
chr12	86009172	86009192	Esrrb-mU6@00038
chr12	86009173	86009193	Esrrb-mU6@00039
chr12	86009174	86009194	Esrrb-mU6@00040
chr12	86009175	86009195	Esrrb-mU6@00041
chr12	86009173	86009193	Esrrb-mU6@00042
chr12	86009184	86009204	Esrrb-mU6@00043
chr12	86009194	86009214	Esrrb-mU6@00044
chr12	86009196	86009216	Esrrb-mU6@00045
chr12	86009205	86009225	Esrrb-mU6@00046
chr12	86009230	86009250	Esrrb-mU6@00047
chr12	86009237	86009257	Esrrb-mU6@00048
chr12	86009240	86009260	Esrrb-mU6@00049
chr12	86009241	86009261	Esrrb-mU6@00050
chr12	86009242	86009262	Esrrb-mU6@00051
chr12	86009243	86009263	Esrrb-mU6@00052
chr12	86009246	86009266	Esrrb-mU6@00053
chr12	86009249	86009269	Esrrb-mU6@00054
chr12	86009262	86009282	Esrrb-mU6@00055
chr12	86009268	86009288	Esrrb-mU6@00056
chr12	86009269	86009289	Esrrb-mU6@00057
chr12	86009304	86009324	Esrrb-mU6@00058
chr12	86009328	86009348	Esrrb-mU6@00059
chr12	86009329	86009349	Esrrb-mU6@00060
chr12	86009332	86009352	Esrrb-mU6@00061
chr12	86009347	86009367	Esrrb-mU6@00062
chr12	86009366	86009386	Esrrb-mU6@00063
chr12	86009372	86009392	Esrrb-mU6@00064
chr12	86009411	86009431	Esrrb-mU6@00065
chr12	86009414	86009434	Esrrb-mU6@00066
chr12	86009412	86009432	Esrrb-mU6@00067
chr12	86009413	86009433	Esrrb-mU6@00068
chr12	86009417	86009437	Esrrb-mU6@00069
chr12	86009420	86009440	Esrrb-mU6@00070
chr12	86009421	86009441	Esrrb-mU6@00071
chr12	86009421	86009441	Esrrb-mU6@00072
chr12	86009424	86009444	Esrrb-mU6@00073
chr12	86009425	86009445	Esrrb-mU6@00074
chr12	86009426	86009446	Esrrb-mU6@00075
chr12	86009427	86009447	Esrrb-mU6@00076
chr12	86009428	86009448	Esrrb-mU6@00077
chr12	86009429	86009449	Esrrb-mU6@00078
chr12	86009443	86009463	Esrrb-mU6@00079
chr12	86009451	86009471	Esrrb-mU6@00080
chr12	86009453	86009473	Esrrb-mU6@00081
chr12	86009456	86009476	Esrrb-mU6@00082
chr12	86009494	86009514	Esrrb-mU6@00083
chr12	86009500	86009520	Esrrb-mU6@00084
chr12	86009502	86009522	Esrrb-mU6@00085
chr12	86009583	86009603	Esrrb-mU6@00086
chr12	86009584	86009604	Esrrb-mU6@00087
chr12	86009595	86009615	Esrrb-mU6@00088
chr12	86009623	86009643	Esrrb-mU6@00089
chr12	86009625	86009645	Esrrb-mU6@00090
chr12	86009680	86009700	Esrrb-mU6@00091
chr12	86009748	86009768	Esrrb-mU6@00092
chr12	86009775	86009795	Esrrb-mU6@00093
chr12	86009783	86009803	Esrrb-mU6@00094
chr12	86009787	86009807	Esrrb-mU6@00095
chr12	86011487	86011507	Esrrb-mU6@00096
chr12	86011627	86011647	Esrrb-mU6@00097
chr12	86011628	86011648	Esrrb-mU6@00098
chr12	86011633	86011653	Esrrb-mU6@00099
chr12	86011663	86011683	Esrrb-mU6@00100
chr12	86011708	86011728	Esrrb-mU6@00101
chr12	86011709	86011729	Esrrb-mU6@00102
chr12	86011710	86011730	Esrrb-mU6@00103
chr12	86011720	86011740	Esrrb-mU6@00104
chr12	86011738	86011758	Esrrb-mU6@00105
chr12	86011832	86011852	Esrrb-mU6@00106
chr12	86011831	86011851	Esrrb-mU6@00107
chr12	86011957	86011977	Esrrb-mU6@00108
chr12	86011966	86011986	Esrrb-mU6@00109
chr12	86012142	86012162	Esrrb-mU6@00110
chr12	86012156	86012176	Esrrb-mU6@00111
chr12	86012180	86012200	Esrrb-mU6@00112
chr12	86012216	86012236	Esrrb-mU6@00113
chr12	86012217	86012237	Esrrb-mU6@00114
chr12	86012221	86012241	Esrrb-mU6@00115
chr12	86012229	86012249	Esrrb-mU6@00116
chr12	86012230	86012250	Esrrb-mU6@00117
