chr3	31048865	31048885	Sox2-hU6@00354
chr3	31048866	31048886	Sox2-hU6@00355
chr3	31048866	31048886	Sox2-hU6@00356
chr3	31048882	31048902	Sox2-hU6@00357
chr3	31048883	31048903	Sox2-hU6@00358
chr3	31048884	31048904	Sox2-hU6@00359
chr3	31048887	31048907	Sox2-hU6@00360
chr3	31048896	31048916	Sox2-hU6@00361
chr3	31048901	31048921	Sox2-hU6@00362
chr3	31048902	31048922	Sox2-hU6@00363
chr3	31048903	31048923	Sox2-hU6@00364
chr3	31048934	31048954	Sox2-hU6@00365
chr3	31048937	31048957	Sox2-hU6@00366
chr3	31048943	31048963	Sox2-hU6@00367
chr3	31048944	31048964	Sox2-hU6@00368
chr3	31048945	31048965	Sox2-hU6@00369
chr3	31048946	31048966	Sox2-hU6@00370
chr3	31048955	31048975	Sox2-hU6@00371
chr3	31048956	31048976	Sox2-hU6@00373
chr3	31048958	31048978	Sox2-hU6@00372
chr3	31048959	31048979	Sox2-hU6@00374
chr3	31048964	31048984	Sox2-hU6@00376
chr3	31048965	31048985	Sox2-hU6@00375
chr3	31048965	31048985	Sox2-hU6@00377
chr3	31048975	31048995	Sox2-hU6@00378
chr3	31048976	31048996	Sox2-hU6@00379
chr3	31048980	31049000	Sox2-hU6@00381
chr3	31048982	31049002	Sox2-hU6@00380
chr3	31048995	31049015	Sox2-hU6@00382
chr3	31049001	31049021	Sox2-hU6@00383
chr3	31049002	31049022	Sox2-hU6@00384
chr3	31049003	31049023	Sox2-hU6@00385
chr3	31049004	31049024	Sox2-hU6@00386
chr3	31049012	31049032	Sox2-hU6@00387
chr3	31049032	31049052	Sox2-hU6@00388
chr3	31049036	31049056	Sox2-hU6@00389
chr3	31049044	31049064	Sox2-hU6@00390
chr3	31049053	31049073	Sox2-hU6@00391
chr3	31049070	31049090	Sox2-hU6@00392
chr3	31049071	31049091	Sox2-hU6@00394
chr3	31049073	31049093	Sox2-hU6@00393
chr3	31049074	31049094	Sox2-hU6@00395
chr3	31049077	31049097	Sox2-hU6@00396
chr3	31049078	31049098	Sox2-hU6@00397
chr3	31049082	31049102	Sox2-hU6@00398
chr3	31049089	31049109	Sox2-hU6@00399
chr3	31049098	31049118	Sox2-hU6@00400
chr3	31049099	31049119	Sox2-hU6@00401
chr3	31049103	31049123	Sox2-hU6@00402
chr3	31049108	31049128	Sox2-hU6@00403
chr3	31049139	31049159	Sox2-hU6@00404
chr3	31049140	31049160	Sox2-hU6@00405
chr3	31049143	31049163	Sox2-hU6@00406
chr3	31049151	31049171	Sox2-hU6@00407
chr3	31049154	31049174	Sox2-hU6@00408
chr3	31049172	31049192	Sox2-hU6@00409
chr3	31049184	31049204	Sox2-hU6@00410
chr3	31049188	31049208	Sox2-hU6@00411
chr3	31049189	31049209	Sox2-hU6@00412
chr3	31049190	31049210	Sox2-hU6@00413
chr3	31049193	31049213	Sox2-hU6@00414
chr3	31049197	31049217	Sox2-hU6@00415
chr3	31049200	31049220	Sox2-hU6@00416
chr3	31049201	31049221	Sox2-hU6@00417
chr3	31049208	31049228	Sox2-hU6@00418
chr3	31049209	31049229	Sox2-hU6@00419
chr3	31049220	31049240	Sox2-hU6@00420
chr3	31049224	31049244	Sox2-hU6@00421
chr3	31049227	31049247	Sox2-hU6@00422
chr3	31049231	31049251	Sox2-hU6@00423
chr3	31049250	31049270	Sox2-hU6@00424
chr3	31049254	31049274	Sox2-hU6@00425
chr3	31049257	31049277	Sox2-hU6@00426
chr3	31049263	31049283	Sox2-hU6@00427
